1,4715,970.1905517578125,99.7022705078125,50.073974609375,38.0313720703125,1,-1,-1,-1
1,4716,898.819580078125,79.28813559322029,70.2651656845868,33.796855861857836,1,-1,-1,-1
1,4717,605.7286376953125,66.28813559322029,59.356108067399305,64.81608193607659,1,-1,-1,-1
2,4715,970.1905517578125,99.7022705078125,50.073974609375,38.0313720703125,1,-1,-1,-1
2,4717,605.7286376953125,67.28813559322029,59.35610806739942,63.81608193607659,1,-1,-1,-1
2,4716,859.0847457627118,70.28813559322029,64.0,30.0,1,-1,-1,-1
2,4718,932.0847457627118,75.28813559322028,38.0,30.0,1,-1,-1,-1
3,4716,826.5797119140625,57.69732666015625,48.4744873046875,26.5849609375,1,-1,-1,-1
3,4715,970.0847457627119,102.11776733398438,50.195039393538195,34.170368259235914,1,-1,-1,-1
3,4718,928.8195190429688,73.41697692871094,44.2935791015625,30.56768798828125,1,-1,-1,-1
3,4717,594.6085815429688,71.4525146484375,66.7718505859375,72.17633056640625,1,-1,-1,-1
4,4717,584.6655883789062,93.01019287109375,70.0086669921875,66.18771362304688,1,-1,-1,-1
4,4716,800.9283447265625,42.601776123046875,39.1055908203125,27.262298583984375,1,-1,-1,-1
4,4718,928.5911254882812,73.04057312011719,46.549072265625,30.739929199218754,1,-1,-1,-1
4,4715,968.0847457627119,101.3896484375,52.05728304588183,36.89848715572029,1,-1,-1,-1
4,4719,608.0440063476562,75.1122055053711,48.8155517578125,38.498313903808594,1,-1,-1,-1
5,4717,560.6796875,109.13864135742188,79.454833984375,74.2242431640625,1,-1,-1,-1
5,4715,969.0847457627119,102.86082458496094,51.240083338850695,36.42731100825935,1,-1,-1,-1
5,4718,929.9804077148438,73.93096923828125,42.2706298828125,29.706329345703125,1,-1,-1,-1
5,4716,792.0847457627118,36.2881355932203,28.0,20.0,1,-1,-1,-1
6,4717,517.9293823242188,129.2503662109375,98.796142578125,93.12408447265625,1,-1,-1,-1
6,4720,483.51812744140625,84.2718505859375,67.54638671875,53.194915771484375,1,-1,-1,-1
6,4715,969.4463500976562,99.03646850585938,51.0885009765625,38.852081298828125,1,-1,-1,-1
6,4716,780.4209594726562,25.093215942382812,28.4073486328125,23.225784301757812,1,-1,-1,-1
6,4718,930.0439453125,74.28892517089844,38.0914306640625,29.17166137695313,1,-1,-1,-1
6,4719,584.7334594726562,94.1463623046875,93.2318115234375,71.5699462890625,1,-1,-1,-1
7,4721,431.73651123046875,172.74053955078125,141.16961669921875,124.06707763671875,1,-1,-1,-1
7,4719,605.5755615234375,102.86289978027344,105.6163330078125,67.66375732421875,1,-1,-1,-1
7,4720,379.5157165527344,122.93894958496094,102.38275146484375,70.15634155273438,1,-1,-1,-1
7,4715,974.5111083984375,102.45498657226562,45.5284423828125,35.722930908203125,1,-1,-1,-1
7,4722,619.0703125,65.51542663574219,47.712890625,42.45989990234375,1,-1,-1,-1
7,4718,928.122802734375,73.2775650024414,40.8387451171875,29.72335815429688,1,-1,-1,-1
7,4723,527.919189453125,32.4316520690918,78.63330078125,77.49222183227539,1,-1,-1,-1
7,4716,773.0847457627119,19.288135593220296,28.0,21.0,1,-1,-1,-1
8,4719,653.988037109375,116.80097961425781,149.84228515625,65.26986694335938,1,-1,-1,-1
8,4721,236.8990478515625,272.56744384765625,235.63037109375,208.2762451171875,1,-1,-1,-1
8,4720,169.781494140625,201.9855194091797,180.2578125,120.19960021972656,1,-1,-1,-1
8,4723,472.759033203125,49.50453186035158,97.56982421875,100.20755004882812,1,-1,-1,-1
8,4722,590.1212158203125,78.21814727783203,66.362548828125,57.14220428466797,1,-1,-1,-1
8,4715,970.6635131835938,100.63412475585939,49.7186279296875,37.49627685546875,1,-1,-1,-1
8,4718,933.927490234375,75.20217895507812,34.3175048828125,28.8951416015625,1,-1,-1,-1
8,4716,776.0847457627117,16.288135593220296,21.0,12.999999999999998,1,-1,-1,-1
9,4719,757.8964233398438,126.87408447265625,162.4122314453125,63.1015625,1,-1,-1,-1
9,4723,352.2499694824219,76.36388397216797,154.2581787109375,140.15961456298828,1,-1,-1,-1
9,4722,554.5355224609375,99.30349731445312,80.6580810546875,75.512939453125,1,-1,-1,-1
9,4715,968.280517578125,99.84867095947266,52.031494140625,37.96318817138672,1,-1,-1,-1
